"ID","SESCORE__SUPPORTER_ID__C","MAILINGSTATE","STATUS"
"0035g00000obADgAAM","S0500866M1","Kedah","Item Updated"
"0035g00000oaijqAAA","S0396561M1","Kedah","Item Updated"
"0035g00000ob90NAAQ","S0496197M1","Kedah","Item Updated"
"0035g00000ob90OAAQ","S0496198M1","Kedah","Item Updated"
"0035g00000obEe4AAE","S0517783M1","Kedah","Item Updated"
"0035g00000ob90VAAQ","S0496205M1","Kedah","Item Updated"
"0035g00000ob1I2AAI","S0466608M1","Kedah","Item Updated"
"0035g00000oaeLiAAI","S0380159M1","Kedah","Item Updated"
"0035g00000oaju0AAA","S0401005M1","Kedah","Item Updated"
"0035g00000obEn0AAE","S0518337M1","Kedah","Item Updated"
"0035g00000oaeXuAAI","S0380845M1","Kedah","Item Updated"
"0035g00000oastFAAQ","S0434864M1","Kedah","Item Updated"
"0035g00000oajXBAAY","S0399595M1","Kedah","Item Updated"
"0035g00000oajXCAAY","S0399596M1","Kedah","Item Updated"
"0035g00000oaf2qAAA","S0382763M1","Kedah","Item Updated"
"0035g00000oahfjAAA","S0392467M1","Kedah","Item Updated"
"0035g00000ob7E0AAI","S0489364M1","Kedah","Item Updated"
"0035g00000oahfqAAA","S0392474M1","Kedah","Item Updated"
"0035g00000oajnGAAQ","S0400592M1","Kedah","Item Updated"
"0035g00000oajnLAAQ","S0400597M1","Kedah","Item Updated"
"0035g00000oajvoAAA","S0401117M1","Kedah","Item Updated"
"0035g00000oaohwAAA","S0419067M1","Kedah","Item Updated"
"0035g00000oaoi7AAA","S0419078M1","Kedah","Item Updated"
"0035g00000oajf1AAA","S0400081M1","Kedah","Item Updated"
"0035g00000oahk9AAA","S0392741M1","Kedah","Item Updated"
"0035g00000oajG5AAI","S0398535M1","Kedah","Item Updated"
"0035g00000oahkhAAA","S0392775M1","Kedah","Item Updated"
"0035g00000oaoaKAAQ","S0418665M1","Kedah","Item Updated"
"0035g00000ob2KpAAI","S0470607M1","Kedah","Item Updated"
"0035g00000oamBFAAY","S0409622M1","Kedah","Item Updated"
"0035g00000oan8lAAA","S0413277M1","Kedah","Item Updated"
"0035g00000obADFAA2","S0500839M1","Kedah","Item Updated"
"0035g00000ob0x4AAA","S0465348M1","Kedah","Item Updated"
"0035g00000oataJAAQ","S0437474M1","Kedah","Item Updated"
"0035g00000oapinAAA","S0422844M1","Kedah","Item Updated"
"0035g00000ob1vUAAQ","S0469041M1","Kedah","Item Updated"
"0035g00000oatomAAA","S0438336M1","Kedah","Item Updated"
"0035g00000obArmAAE","S0503347M1","Kedah","Item Updated"
"0035g00000oatovAAA","S0438345M1","Kedah","Item Updated"
"0035g00000oatp9AAA","S0438359M1","Kedah","Item Updated"
"0035g00000oagjhAAA","S0388884M1","Kedah","Item Updated"
"0035g00000oapEYAAY","S0421004M1","Kedah","Item Updated"
"0035g00000oakIgAAI","S0402535M1","Kedah","Item Updated"
"0035g00000ob7k9AAA","S0491357M1","Kedah","Item Updated"
"0035g00000oaz5TAAQ","S0458206M1","Kedah","Item Updated"
"0035g00000oaodCAAQ","S0418838M1","Kedah","Item Updated"
"0035g00000obAWaAAM","S0502033M1","Kedah","Item Updated"
"0035g00000oaeIgAAI","S0379971M1","Kedah","Item Updated"
"0035g00000oak1jAAA","S0401484M1","Kedah","Item Updated"
"0035g00000oai0DAAQ","S0393732M1","Kedah","Item Updated"
"0035g00000oaijOAAQ","S0396533M1","Kedah","Item Updated"
"0035g00000oaijUAAQ","S0396539M1","Kedah","Item Updated"
"0035g00000ob2urAAA","S0472845M1","Kedah","Item Updated"
"0035g00000oapSgAAI","S0421870M1","Kedah","Item Updated"
"0035g00000oamDLAAY","S0409752M1","Kedah","Item Updated"
"0035g00000ob61SAAQ","S0484747M1","Kedah","Item Updated"
"0035g00000ob7jAAAQ","S0491296M1","Kedah","Item Updated"
"0035g00000oaeKtAAI","S0380108M1","Kedah","Item Updated"
"0035g00000oaktzAAA","S0404843M1","Kedah","Item Updated"
"0035g00000oahqmAAA","S0393147M1","Kedah","Item Updated"
"0035g00000obDM2AAM","S0512906M1","Kedah","Item Updated"
"0035g00000obDMCAA2","S0512916M1","Kedah","Item Updated"
"0035g00000obBHTAA2","S0504940M1","Kedah","Item Updated"
"0035g00000obDLLAA2","S0512863M1","Kedah","Item Updated"
"0035g00000oalrtAAA","S0408547M1","Kedah","Item Updated"
"0035g00000oaiiXAAQ","S0396480M1","Kedah","Item Updated"
"0035g00001AUR7dAAH","S0618820M1","Kedah","Item Updated"
"0035g00000oaoeIAAQ","S0418906M1","Kedah","Item Updated"
"0035g00000obDe8AAE","S0514018M1","Kedah","Item Updated"
"0035g00000obDeEAAU","S0514024M1","Kedah","Item Updated"
"0035g00000oahowAAA","S0393033M1","Kedah","Item Updated"
"0035g00000ob60aAAA","S0484693M1","Kedah","Item Updated"
"0035g00000oaexqAAA","S0382453M1","Kedah","Item Updated"
"0035g00000obD8BAAU","S0512047M1","Kedah","Item Updated"
"0035g00000oafCaAAI","S0383367M1","Kedah","Item Updated"
"0035g00000oayH7AAI","S0455184M1","Kedah","Item Updated"
"0035g00000oakbEAAQ","S0403685M1","Kedah","Item Updated"
"0035g00000ob1wRAAQ","S0469100M1","Kedah","Item Updated"
"0035g00000ob0u9AAA","S0465167M1","Kedah","Item Updated"
"0035g00000oanznAAA","S0416510M1","Kedah","Item Updated"
"0035g00000oawP1AAI","S0448096M1","Kedah","Item Updated"
"0035g00000mgBjOAAU","S0152592M1","Kedah","Item Updated"
"0035g00000mgEckAAE","S0163337M1","Kedah","Item Updated"
"0035g00000mgBTzAAM","S0151647M1","Kedah","Item Updated"
"0035g00000mgAqZAAU","S0149228M1","Kedah","Item Updated"
"0035g00000mgCKPAA2","S0154877M1","Kedah","Item Updated"
"0035g00000mgEe0AAE","S0163415M1","Kedah","Item Updated"
"0035g00000mgCEWAA2","S0154512M1","Kedah","Item Updated"
"0035g00000mgHQpAAM","S0173950M1","Kedah","Item Updated"
"0035g00000mgAMkAAM","S0147399M1","Kedah","Item Updated"
"0035g00000mgCDGAA2","S0154434M1","Kedah","Item Updated"
"0035g00000mgGu4AAE","S0171944M1","Kedah","Item Updated"
"0035g00000mgCKiAAM","S0154896M1","Kedah","Item Updated"
"0035g00000mgCKlAAM","S0154899M1","Kedah","Item Updated"
"0035g00000mgC8eAAE","S0154148M1","Kedah","Item Updated"
"0035g00000mgEdlAAE","S0163400M1","Kedah","Item Updated"
"0035g00000obBNeAAM","S0505323M1","Kedah","Item Updated"
"0035g00000obDCyAAM","S0512344M1","Kedah","Item Updated"
"0035g00000oaj1fAAA","S0397656M1","Kedah","Item Updated"
"0035g00000oamoWAAQ","S0412046M1","Kedah","Item Updated"
"0035g00000oajO9AAI","S0399035M1","Kedah","Item Updated"
"0035g00000oarcWAAQ","S0430043M1","Kedah","Item Updated"
"0035g00000oas09AAA","S0431493M1","Kedah","Item Updated"
"0035g00000oagMBAAY","S0387626M1","Kedah","Item Updated"
"0035g00000oajOmAAI","S0399074M1","Kedah","Item Updated"
"0035g00000oampQAAQ","S0412102M1","Kedah","Item Updated"
"0035g00000ob2AXAAY","S0469969M1","Kedah","Item Updated"
"0035g00000ob6UIAAY","S0486530M1","Kedah","Item Updated"
"0035g00000oauCnAAI","S0439805M1","Kedah","Item Updated"
"0035g00000oagLQAAY","S0389382M1","Kedah","Item Updated"
"0035g00000oam0AAAQ","S0409050M1","Kedah","Item Updated"
"0035g00000oasGGAAY","S0432477M1","Kedah","Item Updated"
"0035g00000oais9AAA","S0397076M1","Kedah","Item Updated"
"0035g00000oaisAAAQ","S0397077M1","Kedah","Item Updated"
"0035g00000oaisBAAQ","S0397078M1","Kedah","Item Updated"
"0035g00000oafSZAAY","S0384303M1","Kedah","Item Updated"
"0035g00000oakuQAAQ","S0404870M1","Kedah","Item Updated"
"0035g00000oaisMAAQ","S0397089M1","Kedah","Item Updated"
"0035g00000oaorRAAQ","S0419601M1","Kedah","Item Updated"
"0035g00000obCr8AAE","S0510995M1","Kedah","Item Updated"
"0035g00000obF51AAE","S0519444M1","Kedah","Item Updated"
"0035g00000oaoVWAAY","S0462767M1","Kedah","Item Updated"
"0035g00000oahLZAAY","S0391217M1","Kedah","Item Updated"
"0035g00000ob1dgAAA","S0467950M1","Kedah","Item Updated"
"0035g00000oaqeOAAQ","S0428974M1","Kedah","Item Updated"
"0035g00000oaeFoAAI","S0379793M1","Kedah","Item Updated"
"0035g00000oaotIAAQ","S0419716M1","Kedah","Item Updated"
"0035g00000oaeGLAAY","S0379826M1","Kedah","Item Updated"
"0035g00000oamqPAAQ","S0412163M1","Kedah","Item Updated"
"0035g00000oaqpZAAQ","S0427048M1","Kedah","Item Updated"
"0035g00000oaxx8AAA","S0453970M1","Kedah","Item Updated"
"0035g00000oaxxBAAQ","S0453973M1","Kedah","Item Updated"
"0035g00000oaeCmAAI","S0379605M1","Kedah","Item Updated"
"0035g00000oalmiAAA","S0408226M1","Kedah","Item Updated"
"0035g00000oahEiAAI","S0390792M1","Kedah","Item Updated"
"0035g00000oah4BAAQ","S0390139M1","Kedah","Item Updated"
"0035g00000obB91AAE","S0504416M1","Kedah","Item Updated"
"0035g00000ob20qAAA","S0469373M1","Kedah","Item Updated"
"0035g00000oahF7AAI","S0390817M1","Kedah","Item Updated"
"0035g00000oakvYAAQ","S0404940M1","Kedah","Item Updated"
"0035g00000oagtaAAA","S0389496M1","Kedah","Item Updated"
"0035g00000obBYKAA2","S0505985M1","Kedah","Item Updated"
"0035g00000oajKBAAY","S0398789M1","Kedah","Item Updated"
"0035g00000obEsqAAE","S0518699M1","Kedah","Item Updated"
"0035g00000oal9cAAA","S0405812M1","Kedah","Item Updated"
"0035g00000oafPQAAY","S0384163M1","Kedah","Item Updated"
"0035g00000oat4pAAA","S0435572M1","Kedah","Item Updated"
"0035g00000oakS7AAI","S0403120M1","Kedah","Item Updated"
"0035g00000ob4glAAA","S0479625M1","Kedah","Item Updated"
"0035g00000oavaBAAQ","S0444989M1","Kedah","Item Updated"
"0035g00000oat6hAAA","S0435673M1","Kedah","Item Updated"
"0035g00000oarHtAAI","S0428774M1","Kedah","Item Updated"
"0035g00000ob0eKAAQ","S0464186M1","Kedah","Item Updated"
"0035g00000ob04jAAA","S0461979M1","Kedah","Item Updated"
"0035g00000ob4niAAA","S0480056M1","Kedah","Item Updated"
"0035g00000ob4VWAAY","S0478928M1","Kedah","Item Updated"
"0035g00000oaluoAAA","S0408723M1","Kedah","Item Updated"
"0035g00000oakQZAAY","S0403024M1","Kedah","Item Updated"
"0035g00000oanVeAAI","S0414676M1","Kedah","Item Updated"
"0035g00000oanVlAAI","S0414683M1","Kedah","Item Updated"
"0035g00000oaf6fAAA","S0383000M1","Kedah","Item Updated"
"0035g00000ob24TAAQ","S0469598M1","Kedah","Item Updated"
"0035g00000oah78AAA","S0390322M1","Kedah","Item Updated"
"0035g00000oah7bAAA","S0390351M1","Kedah","Item Updated"
"0035g00000oamPnAAI","S0410519M1","Kedah","Item Updated"
"0035g00000ob6qfAAA","S0487917M1","Kedah","Item Updated"
"0035g00000obDTcAAM","S0513371M1","Kedah","Item Updated"
"0035g00000ob6qZAAQ","S0487911M1","Kedah","Item Updated"
"0035g00000ob6qbAAA","S0487913M1","Kedah","Item Updated"
"0035g00000obDTlAAM","S0513380M1","Kedah","Item Updated"
"0035g00000obDpMAAU","S0514654M1","Kedah","Item Updated"
"0035g00000oawKjAAI","S0447830M1","Kedah","Item Updated"
"0035g00000oanHqAAI","S0413830M1","Kedah","Item Updated"
"0035g00000oazSCAAY","S0459590M1","Kedah","Item Updated"
"0035g00000oapMlAAI","S0421508M1","Kedah","Item Updated"
"0035g00000oajjHAAQ","S0400345M1","Kedah","Item Updated"
"0035g00000oamAAAAY","S0409555M1","Kedah","Item Updated"
"0035g00000oazEXAAY","S0458748M1","Kedah","Item Updated"
"0035g00000oan5xAAA","S0413103M1","Kedah","Item Updated"
"0035g00000ob6DpAAI","S0485514M1","Kedah","Item Updated"
"0035g00000ob1e9AAA","S0467974M1","Kedah","Item Updated"
"0035g00000oagweAAA","S0389682M1","Kedah","Item Updated"
"0035g00000oasrhAAA","S0434768M1","Kedah","Item Updated"
"0035g00000oaj0EAAQ","S0397567M1","Kedah","Item Updated"
"0035g00000oaj0HAAQ","S0397570M1","Kedah","Item Updated"
"0035g00000oanI1AAI","S0413841M1","Kedah","Item Updated"
"0035g00000oapMTAAY","S0421490M1","Kedah","Item Updated"
"0035g00000obAvJAAU","S0503566M1","Kedah","Item Updated"
"0035g00000oazudAAA","S0461353M1","Kedah","Item Updated"
"0035g00000oazupAAA","S0461365M1","Kedah","Item Updated"
"0035g00000ob6pZAAQ","S0487849M1","Kedah","Item Updated"
"0035g00000oalt5AAA","S0408616M1","Kedah","Item Updated"
"0035g00000oajj0AAA","S0400328M1","Kedah","Item Updated"
"0035g00000oaltFAAQ","S0408626M1","Kedah","Item Updated"
"0035g00000oaiLxAAI","S0395080M1","Kedah","Item Updated"
"0035g00000oaiLzAAI","S0395082M1","Kedah","Item Updated"
"0035g00000oafgJAAQ","S0385150M1","Kedah","Item Updated"
"0035g00000oas39AAA","S0431679M1","Kedah","Item Updated"
"0035g00000oas7sAAA","S0431957M1","Kedah","Item Updated"
"0035g00000oavbnAAA","S0445089M1","Kedah","Item Updated"
"0035g00000oau6FAAQ","S0439399M1","Kedah","Item Updated"
"0035g00000oaiGvAAI","S0394768M1","Kedah","Item Updated"
"0035g00000obEzeAAE","S0519116M1","Kedah","Item Updated"
"0035g00000oatflAAA","S0437777M1","Kedah","Item Updated"
"0035g00000oagodAAA","S0389185M1","Kedah","Item Updated"
"0035g00000oasbqAAA","S0433794M1","Kedah","Item Updated"
"0035g00000oanVKAAY","S0414656M1","Kedah","Item Updated"
"0035g00000ob3MFAAY","S0474539M1","Kedah","Item Updated"
"0035g00000oakgpAAA","S0404032M1","Kedah","Item Updated"
"0035g00000ob2ZnAAI","S0471535M1","Kedah","Item Updated"
"0035g00000oanJRAAY","S0413929M1","Kedah","Item Updated"
"0035g00000oae92AAA","S0379373M1","Kedah","Item Updated"
"0035g00000oafmQAAQ","S0385524M1","Kedah","Item Updated"
"0035g00000obAknAAE","S0502914M1","Kedah","Item Updated"
"0035g00000oag94AAA","S0386813M1","Kedah","Item Updated"
"0035g00000oafmJAAQ","S0385517M1","Kedah","Item Updated"
"0035g00000oan0jAAA","S0412789M1","Kedah","Item Updated"
"0035g00000oag98AAA","S0386817M1","Kedah","Item Updated"
"0035g00000oajsnAAA","S0400935M1","Kedah","Item Updated"
"0035g00000oajstAAA","S0400941M1","Kedah","Item Updated"
"0035g00000oajsvAAA","S0400943M1","Kedah","Item Updated"
"0035g00000oafn7AAA","S0385567M1","Kedah","Item Updated"
"0035g00000ob1ePAAQ","S0467990M1","Kedah","Item Updated"
"0035g00000oarn6AAA","S0430694M1","Kedah","Item Updated"
"0035g00000oafnCAAQ","S0385572M1","Kedah","Item Updated"
"0035g00000oafnDAAQ","S0385573M1","Kedah","Item Updated"
"0035g00000oan1aAAA","S0412842M1","Kedah","Item Updated"
"0035g00000ob1ejAAA","S0468010M1","Kedah","Item Updated"
"0035g00000mgESXAA2","S0162724M1","Kedah","Item Updated"
"0035g00000mgFABAA2","S0165370M1","Kedah","Item Updated"
"0035g00000mgESbAAM","S0162728M1","Kedah","Item Updated"
"0035g00000mgJ6vAAE","S0180159M1","Kedah","Item Updated"
"0035g00000mgDhtAAE","S0159862M1","Kedah","Item Updated"
"0035g00000mgLNkAAM","S0188820M1","Kedah","Item Updated"
"0035g00000mgEkMAAU","S0163779M1","Kedah","Item Updated"
"0035g00000mgH6oAAE","S0172729M1","Kedah","Item Updated"
"0035g00000mgH9AAAU","S0172875M1","Kedah","Item Updated"
"0035g00000mgJ7kAAE","S0180210M1","Kedah","Item Updated"
"0035g00000mgJ7yAAE","S0180224M1","Kedah","Item Updated"
"0035g00000mgGDeAAM","S0169378M1","Kedah","Item Updated"
"0035g00000mgESHAA2","S0162708M1","Kedah","Item Updated"
"0035g00000mgEluAAE","S0163875M1","Kedah","Item Updated"
"0035g00000mgExYAAU","S0164592M1","Kedah","Item Updated"
"0035g00000mgLk5AAE","S0190165M1","Kedah","Item Updated"
"0035g00000mgNBcAAM","S0195701M1","Kedah","Item Updated"
"0035g00000mgMMAAA2","S0192516M1","Kedah","Item Updated"
"0035g00000mgFqQAAU","S0167934M1","Kedah","Item Updated"
"0035g00000mgNkXAAU","S0197846M1","Kedah","Item Updated"
"0035g00000mgNLOAA2","S0196292M1","Kedah","Item Updated"
"0035g00000mgNk6AAE","S0197819M1","Kedah","Item Updated"
"0035g00000mgNkSAAU","S0197841M1","Kedah","Item Updated"
"0035g00000mgNkuAAE","S0197869M1","Kedah","Item Updated"
"0035g00000mgLjmAAE","S0190146M1","Kedah","Item Updated"
"0035g00000mgNLUAA2","S0196298M1","Kedah","Item Updated"
"0035g00000mgL73AAE","S0187795M1","Kedah","Item Updated"
"0035g00000mgL7jAAE","S0187837M1","Kedah","Item Updated"
"0035g00000mgNQsAAM","S0196632M1","Kedah","Item Updated"
"0035g00000mgNR9AAM","S0196649M1","Kedah","Item Updated"
"0035g00000mgLLJAA2","S0188674M1","Kedah","Item Updated"
"0035g00000mgMBkAAM","S0191875M1","Kedah","Item Updated"
"0035g00000mgLm8AAE","S0190292M1","Kedah","Item Updated"
"0035g00000mgIkRAAU","S0178975M1","Kedah","Item Updated"
"0035g00000odI7hAAE","S0526021M1","Kedah","Item Updated"
"0035g00000mgNxBAAU","S0198630M1","Kedah","Item Updated"
"0035g00000mgG3HAAU","S0168731M1","Kedah","Item Updated"
"0035g00000mgN23AAE","S0195108M1","Kedah","Item Updated"
"0035g00000mgLETAA2","S0188255M1","Kedah","Item Updated"
"0035g00000mgL23AAE","S0187485M1","Kedah","Item Updated"
"0035g00000mgL24AAE","S0187486M1","Kedah","Item Updated"
"0035g00000mgNFZAA2","S0195936M1","Kedah","Item Updated"
"0035g00000mgMY1AAM","S0193251M1","Kedah","Item Updated"
"0035g00000mgNdIAAU","S0197405M1","Kedah","Item Updated"
"0035g00000mgMRWAA2","S0192848M1","Kedah","Item Updated"
"0035g00000mgNLdAAM","S0196307M1","Kedah","Item Updated"
"0035g00000mgMRbAAM","S0192853M1","Kedah","Item Updated"
"0035g00000mgK0kAAE","S0183584M1","Kedah","Item Updated"
"0035g00000mgKt9AAE","S0186933M1","Kedah","Item Updated"
"0035g00000mgKtQAAU","S0186950M1","Kedah","Item Updated"
"0035g00000mgIzwAAE","S0179731M1","Kedah","Item Updated"
"0035g00000mgKuBAAU","S0186997M1","Kedah","Item Updated"
"0035g00000mgLqOAAU","S0190551M1","Kedah","Item Updated"
"0035g00000mgLqzAAE","S0190588M1","Kedah","Item Updated"
"0035g00000mgIl5AAE","S0179015M1","Kedah","Item Updated"
"0035g00000mgGzbAAE","S0172291M1","Kedah","Item Updated"
"0035g00000mgMEnAAM","S0192064M1","Kedah","Item Updated"
"0035g00000mgIlOAAU","S0179034M1","Kedah","Item Updated"
"0035g00000mgN20AAE","S0195105M1","Kedah","Item Updated"
"0035g00000mgN27AAE","S0195112M1","Kedah","Item Updated"
"0035g00000mgIMMAA2","S0177487M1","Kedah","Item Updated"
"0035g00000oeJZXAA2","S0531101M1","Kedah","Item Updated"
"0035g00000so5FeAAI","S0538278M1","Kedah","Item Updated"
"0035g00000qhFOwAAM","S0533265M1","Kedah","Item Updated"
"0035g00000odxXyAAI","S0530180M1","Kedah","Item Updated"
"0035g00000odvGuAAI","S0530016M1","Kedah","Item Updated"
"0035g00000so5PFAAY","S0538377M1","Kedah","Item Updated"
"0035g00000sp4pTAAQ","S0539948M1","Kedah","Item Updated"
"0035g00000soobGAAQ","S0539414M1","Kedah","Item Updated"
"0035g00000uGjNGAA0","S0542236M1","Kedah","Item Updated"
"0035g00000soofDAAQ","S0539481M1","Kedah","Item Updated"
"0035g00000sosWAAAY","S0539572M1","Kedah","Item Updated"
"0035g00000s6pfJAAQ","S0534697M1","Kedah","Item Updated"
"0035g00000qjONpAAM","S0533522M1","Kedah","Item Updated"
"0035g00000ugHg3AAE","S0542768M1","Kedah","Item Updated"
"0035g00000uhhiyAAA","S0544494M1","Kedah","Item Updated"
"0035g00000spVUMAA2","S0540811M1","Kedah","Item Updated"
"0035g00000uh3naAAA","S0543747M1","Kedah","Item Updated"
"0035g00000uGjDRAA0","S0542211M1","Kedah","Item Updated"
"0035g00000ugahtAAA","S0543068M1","Kedah","Item Updated"
"0035g00000spEvUAAU","S0540254M1","Kedah","Item Updated"
"0035g00000uh3ljAAA","S0543731M1","Kedah","Item Updated"
"0035g00000uGilHAAS","S0542177M1","Kedah","Item Updated"
"0035g00000spT71AAE","S0540743M1","Kedah","Item Updated"
"0035g00000ugq8rAAA","S0543631M1","Kedah","Item Updated"
"0035g00000soaFQAAY","S0539104M1","Kedah","Item Updated"
"0035g00000so55uAAA","S0538185M1","Kedah","Item Updated"
"0035g00000soaSSAAY","S0539106M1","Kedah","Item Updated"
"0035g00000uGROVAA4","S0541218M1","Kedah","Item Updated"
"0035g00000xN8WZAA0","S0557808M1","Kedah","Item Updated"
"0035g00000mgO71AAE","S0199235M1","Kedah","Item Updated"
"0035g00000vuTOYAA2","S0551114M1","Kedah","Item Updated"
"0035g00000mgOZMAA2","S0200967M1","Kedah","Item Updated"
"0035g00000vu7fCAAQ","S0550736M1","Kedah","Item Updated"
"0035g00000mgTmUAAU","S0220826M1","Kedah","Item Updated"
"0035g00000mgUDHAA2","S0222482M1","Kedah","Item Updated"
"0035g000015vmuLAAQ","S0600279M1","Kedah","Item Updated"
"0035g00000mgUVFAA2","S0223591M1","Kedah","Item Updated"
"0035g00000vuMIiAAM","S0550978M1","Kedah","Item Updated"
"0035g000015uws8AAA","S0598801M1","Kedah","Item Updated"
"0035g00001DoaTlAAJ","S0634099M1","Kedah","Item Updated"
"0035g00000vuMECAA2","S0550885M1","Kedah","Item Updated"
"0035g00000uiBLWAA2","S0545668M1","Kedah","Item Updated"
"0035g00000y58sBAAQ","S0565538M1","Kedah","Item Updated"
"0035g00000y58h6AAA","S0565878M1","Kedah","Item Updated"
"0035g00000mgQPHAA2","S0207950M1","Kedah","Item Updated"
"0035g00000y58UFAAY","S0565118M1","Kedah","Item Updated"
"0035g00000y58dQAAQ","S0565223M1","Kedah","Item Updated"
"0035g00000vtzomAAA","S0550654M1","Kedah","Item Updated"
"0035g00000y58mhAAA","S0565408M1","Kedah","Item Updated"
"0035g00000y57I5AAI","S0564936M1","Kedah","Item Updated"
"0035g00000y58D4AAI","S0565006M1","Kedah","Item Updated"
"0035g00000vtzh5AAA","S0550496M1","Kedah","Item Updated"
"0035g00000y58BWAAY","S0564767M1","Kedah","Item Updated"
"0035g00000y58IcAAI","S0564857M1","Kedah","Item Updated"
"0035g00000y58HAAAY","S0564832M1","Kedah","Item Updated"
"0035g00000xLNvyAAG","S0554582M1","Kedah","Item Updated"
"0035g00000y58J2AAI","S0564998M1","Kedah","Item Updated"
"0035g00000xLPvOAAW","S0554999M1","Kedah","Item Updated"
"0035g00000mgOHFAA2","S0199864M1","Kedah","Item Updated"
"0035g00000mgOXZAA2","S0200856M1","Kedah","Item Updated"
"0035g00000mgOlNAAU","S0201692M1","Kedah","Item Updated"
"0035g00000mgOWOAA2","S0200783M1","Kedah","Item Updated"
"0035g00000mgQ6zAAE","S0206821M1","Kedah","Item Updated"
"0035g00000y58ncAAA","S0565850M1","Kedah","Item Updated"
"0035g00000y58O6AAI","S0564943M1","Kedah","Item Updated"
"0035g00000y585VAAQ","S0565676M1","Kedah","Item Updated"
"0035g00000mgQFLAA2","S0207339M1","Kedah","Item Updated"
"0035g00000mgQlFAAU","S0209287M1","Kedah","Item Updated"
"0035g00000uiB2zAAE","S0545666M1","Kedah","Item Updated"
"0035g00000mgRE8AAM","S0211073M1","Kedah","Item Updated"
"0035g00000mgPO1AAM","S0204073M1","Kedah","Item Updated"
"0035g00000mgQHIAA2","S0207460M1","Kedah","Item Updated"
"0035g00000vuMBYAA2","S0550931M1","Kedah","Item Updated"
"0035g00000mgOnTAAU","S0201822M1","Kedah","Item Updated"
"0035g00000y58TGAAY","S0565025M1","Kedah","Item Updated"
"0035g00000mgOnAAAU","S0201803M1","Kedah","Item Updated"
"0035g00001DoOndAAF","S0632989M1","Kedah","Item Updated"
"0035g00001DoOqDAAV","S0633028M1","Kedah","Item Updated"
"0035g00000ujKBhAAM","S0547551M1","Kedah","Item Updated"
"0035g00001DoKWyAAN","S0632811M1","Kedah","Item Updated"
"0035g00000mgOdgAAE","S0201235M1","Kedah","Item Updated"
"0035g00000ujyMaAAI","S0548629M1","Kedah","Item Updated"
"0035g00000vtzgPAAQ","S0550504M1","Kedah","Item Updated"
"0035g00000uiG0lAAE","S0545740M1","Kedah","Item Updated"
"0035g00000odUcvAAE","S0527911M1","Kedah","Item Updated"
"0035g00000y6fy2AAA","S0569419M1","Kedah","Item Updated"
"0035g00000y6fzyAAA","S0569446M1","Kedah","Item Updated"
